Method,numP,Width,Height,Ratio,Sample,Time_s,Status,Attempts,Rejects
SSI,314,50,50,0.340,89,0.076,Completed,833,519
SSI,314,50,50,0.340,90,0.077,Completed,823,509
SSI,314,50,50,0.340,91,0.081,Completed,879,565
SSI,314,50,50,0.340,92,0.078,Completed,856,542
SSI,314,50,50,0.340,93,0.082,Completed,847,533
SSI,314,50,50,0.340,94,0.072,Completed,737,423
SSI,314,50,50,0.340,95,0.090,Completed,888,574
SSI,314,50,50,0.340,96,0.078,Completed,798,484
SSI,314,50,50,0.340,97,0.083,Completed,859,545
SSI,314,50,50,0.340,98,0.079,Completed,852,538
SSI,314,50,50,0.340,99,0.081,Completed,833,519
SSI,314,50,50,0.350,0,0.079,Completed,834,520
SSI,314,50,50,0.350,1,0.092,Completed,932,618
SSI,314,50,50,0.350,2,0.098,Completed,986,672
SSI,314,50,50,0.350,3,0.096,Completed,928,614
SSI,314,50,50,0.350,4,0.119,Completed,988,674
SSI,314,50,50,0.350,5,0.109,Completed,985,671
SSI,314,50,50,0.350,6,0.097,Completed,933,619
SSI,314,50,50,0.350,7,0.092,Completed,903,589
SSI,314,50,50,0.350,8,0.080,Completed,836,522
SSI,314,50,50,0.350,9,0.099,Completed,957,643
SSI,314,50,50,0.350,10,0.104,Completed,986,672
SSI,314,50,50,0.350,11,0.090,Completed,891,577
SSI,314,50,50,0.350,12,0.114,Completed,988,674
SSI,314,50,50,0.350,13,0.088,Completed,846,532
SSI,314,50,50,0.350,14,0.103,Completed,984,670
SSI,314,50,50,0.350,15,0.095,Completed,904,590
SSI,314,50,50,0.350,16,0.089,Completed,900,586
SSI,314,50,50,0.350,17,0.104,Completed,995,681
SSI,314,50,50,0.350,18,0.086,Completed,907,593
SSI,314,50,50,0.350,19,0.103,Completed,943,629
SSI,314,50,50,0.350,20,0.089,Completed,949,635
SSI,314,50,50,0.350,21,0.118,Completed,1129,815
SSI,314,50,50,0.350,22,0.082,Completed,863,549
SSI,314,50,50,0.350,23,0.103,Completed,982,668
SSI,314,50,50,0.350,24,0.100,Completed,955,641
SSI,314,50,50,0.350,25,0.126,Completed,902,588
SSI,314,50,50,0.350,26,0.103,Completed,934,620
SSI,314,50,50,0.350,27,0.112,Completed,967,653
SSI,314,50,50,0.350,28,0.107,Completed,1016,702
SSI,314,50,50,0.350,29,0.092,Completed,915,601
SSI,314,50,50,0.350,30,0.089,Completed,898,584
SSI,314,50,50,0.350,31,0.089,Completed,907,593
SSI,314,50,50,0.350,32,0.103,Completed,933,619
SSI,314,50,50,0.350,33,0.121,Completed,1122,808
SSI,314,50,50,0.350,34,0.092,Completed,912,598
SSI,314,50,50,0.350,35,0.085,Completed,865,551
SSI,314,50,50,0.350,36,0.086,Completed,873,559
SSI,314,50,50,0.350,37,0.088,Completed,918,604
SSI,314,50,50,0.350,38,0.092,Completed,928,614
SSI,314,50,50,0.350,39,0.074,Completed,849,535
SSI,314,50,50,0.350,40,0.084,Completed,866,552
SSI,314,50,50,0.350,41,0.078,Completed,821,507
SSI,314,50,50,0.350,42,0.088,Completed,921,607
SSI,314,50,50,0.350,43,0.104,Completed,924,610
SSI,314,50,50,0.350,44,0.099,Completed,985,671
SSI,314,50,50,0.350,45,0.104,Completed,1020,706
SSI,314,50,50,0.350,46,0.089,Completed,859,545
SSI,314,50,50,0.350,47,0.125,Completed,960,646
SSI,314,50,50,0.350,48,0.134,Completed,953,639
SSI,314,50,50,0.350,49,0.096,Completed,940,626
SSI,314,50,50,0.350,50,0.101,Completed,962,648
SSI,314,50,50,0.350,51,0.115,Completed,1071,757
SSI,314,50,50,0.350,52,0.080,Completed,798,484
SSI,314,50,50,0.350,53,0.113,Completed,1098,784
SSI,314,50,50,0.350,54,0.092,Completed,891,577
SSI,314,50,50,0.350,55,0.104,Completed,1020,706
SSI,314,50,50,0.350,56,0.084,Completed,872,558
SSI,314,50,50,0.350,57,0.091,Completed,948,634
SSI,314,50,50,0.350,58,0.093,Completed,936,622
SSI,314,50,50,0.350,59,0.104,Completed,1045,731
SSI,314,50,50,0.350,60,0.094,Completed,920,606
SSI,314,50,50,0.350,61,0.095,Completed,890,576
SSI,314,50,50,0.350,62,0.132,Completed,993,679
SSI,314,50,50,0.350,63,0.102,Completed,942,628
SSI,314,50,50,0.350,64,0.093,Completed,874,560
SSI,314,50,50,0.350,65,0.105,Completed,971,657
SSI,314,50,50,0.350,66,0.101,Completed,1014,700
SSI,314,50,50,0.350,67,0.103,Completed,953,639
SSI,314,50,50,0.350,68,0.105,Completed,1003,689
SSI,314,50,50,0.350,69,0.131,Completed,985,671
SSI,314,50,50,0.350,70,0.105,Completed,911,597
SSI,314,50,50,0.350,71,0.094,Completed,883,569
SSI,314,50,50,0.350,72,0.089,Completed,885,571
SSI,314,50,50,0.350,73,0.088,Completed,869,555
SSI,314,50,50,0.350,74,0.106,Completed,1015,701
SSI,314,50,50,0.350,75,0.113,Completed,1034,720
SSI,314,50,50,0.350,76,0.092,Completed,922,608
SSI,314,50,50,0.350,77,0.100,Completed,952,638
SSI,314,50,50,0.350,78,0.094,Completed,894,580
SSI,314,50,50,0.350,79,0.094,Completed,906,592
SSI,314,50,50,0.350,80,0.112,Completed,945,631
SSI,314,50,50,0.350,81,0.107,Completed,942,628
SSI,314,50,50,0.350,82,0.089,Completed,838,524
SSI,314,50,50,0.350,83,0.117,Completed,1053,739
SSI,314,50,50,0.350,84,0.096,Completed,830,516
SSI,314,50,50,0.350,85,0.109,Completed,968,654
SSI,314,50,50,0.350,86,0.107,Completed,999,685
SSI,314,50,50,0.350,87,0.087,Completed,896,582
SSI,314,50,50,0.350,88,0.099,Completed,970,656
SSI,314,50,50,0.350,89,0.095,Completed,881,567
SSI,314,50,50,0.350,90,0.111,Completed,974,660
SSI,314,50,50,0.350,91,0.117,Completed,1002,688
SSI,314,50,50,0.350,92,0.103,Completed,899,585
SSI,314,50,50,0.350,93,0.116,Completed,1017,703
SSI,314,50,50,0.350,94,0.096,Completed,880,566
SSI,314,50,50,0.350,95,0.106,Completed,992,678
SSI,314,50,50,0.350,96,0.105,Completed,1034,720
SSI,314,50,50,0.350,97,0.080,Completed,843,529
SSI,314,50,50,0.350,98,0.106,Completed,991,677
SSI,314,50,50,0.350,99,0.102,Completed,996,682
SSI,314,50,50,0.360,0,0.120,Completed,1196,882
SSI,314,50,50,0.360,1,0.117,Completed,1106,792
SSI,314,50,50,0.360,2,0.100,Completed,1050,736
SSI,314,50,50,0.360,3,0.122,Completed,1103,789
SSI,314,50,50,0.360,4,0.096,Completed,991,677
SSI,314,50,50,0.360,5,0.094,Completed,1000,686
SSI,314,50,50,0.360,6,0.097,Completed,969,655
SSI,314,50,50,0.360,7,0.135,Completed,1238,924
SSI,314,50,50,0.360,8,0.110,Completed,1062,748
SSI,314,50,50,0.360,9,0.115,Completed,1017,703
SSI,314,50,50,0.360,10,0.124,Completed,1018,704
SSI,314,50,50,0.360,11,0.107,Completed,997,683
SSI,314,50,50,0.360,12,0.108,Completed,1081,767
SSI,314,50,50,0.360,13,0.107,Completed,1093,779
SSI,314,50,50,0.360,14,0.098,Completed,988,674
SSI,314,50,50,0.360,15,0.127,Completed,1092,778
SSI,314,50,50,0.360,16,0.116,Completed,1056,742
SSI,314,50,50,0.360,17,0.100,Completed,1033,719
SSI,314,50,50,0.360,18,0.137,Completed,992,678
SSI,314,50,50,0.360,19,0.093,Completed,998,684
SSI,314,50,50,0.360,20,0.105,Completed,1066,752
SSI,314,50,50,0.360,21,0.132,Completed,1284,970
SSI,314,50,50,0.360,22,0.100,Completed,1042,728
SSI,314,50,50,0.360,23,0.107,Completed,1064,750
SSI,314,50,50,0.360,24,0.114,Completed,1098,784
SSI,314,50,50,0.360,25,0.109,Completed,1104,790
SSI,314,50,50,0.360,26,0.099,Completed,1093,779
SSI,314,50,50,0.360,27,0.126,Completed,1211,897
SSI,314,50,50,0.360,28,0.114,Completed,1156,842
SSI,314,50,50,0.360,29,0.092,Completed,999,685
SSI,314,50,50,0.360,30,0.099,Completed,1049,735
SSI,314,50,50,0.360,31,0.091,Completed,1028,714
SSI,314,50,50,0.360,32,0.100,Completed,1003,689
SSI,314,50,50,0.360,33,0.105,Completed,1048,734
SSI,314,50,50,0.360,34,0.110,Completed,1114,800
SSI,314,50,50,0.360,35,0.102,Completed,1069,755
SSI,314,50,50,0.360,36,0.104,Completed,1081,767
SSI,314,50,50,0.360,37,0.112,Completed,1120,806
SSI,314,50,50,0.360,38,0.099,Completed,970,656
SSI,314,50,50,0.360,39,0.130,Completed,963,649
SSI,314,50,50,0.360,40,0.103,Completed,1061,747
SSI,314,50,50,0.360,41,0.090,Completed,948,634
SSI,314,50,50,0.360,42,0.105,Completed,1053,739
SSI,314,50,50,0.360,43,0.145,Completed,1140,826
SSI,314,50,50,0.360,44,0.122,Completed,1136,822
SSI,314,50,50,0.360,45,0.096,Completed,1065,751
SSI,314,50,50,0.360,46,0.102,Completed,1038,724
SSI,314,50,50,0.360,47,0.111,Completed,1094,780
SSI,314,50,50,0.360,48,0.110,Completed,1100,786
SSI,314,50,50,0.360,49,0.098,Completed,1006,692
SSI,314,50,50,0.360,50,0.106,Completed,1099,785
SSI,314,50,50,0.360,51,0.124,Completed,1157,843
SSI,314,50,50,0.360,52,0.112,Completed,1155,841
SSI,314,50,50,0.360,53,0.093,Completed,992,678
SSI,314,50,50,0.360,54,0.127,Completed,1222,908
SSI,314,50,50,0.360,55,0.120,Completed,1155,841
SSI,314,50,50,0.360,56,0.154,Completed,1145,831
SSI,314,50,50,0.360,57,0.107,Completed,1013,699
SSI,314,50,50,0.360,58,0.109,Completed,1036,722
SSI,314,50,50,0.360,59,0.119,Completed,1071,757
SSI,314,50,50,0.360,60,0.116,Completed,1107,793
SSI,314,50,50,0.360,61,0.116,Completed,1131,817
SSI,314,50,50,0.360,62,0.094,Completed,909,595
SSI,314,50,50,0.360,63,0.102,Completed,987,673
SSI,314,50,50,0.360,64,0.119,Completed,1142,828
SSI,314,50,50,0.360,65,0.111,Completed,1112,798
SSI,314,50,50,0.360,66,0.110,Completed,1098,784
SSI,314,50,50,0.360,67,0.109,Completed,1129,815
SSI,314,50,50,0.360,68,0.093,Completed,938,624
SSI,314,50,50,0.360,69,0.112,Completed,1084,770
SSI,314,50,50,0.360,70,0.124,Completed,1082,768
SSI,314,50,50,0.360,71,0.119,Completed,1101,787
SSI,314,50,50,0.360,72,0.118,Completed,1124,810
SSI,314,50,50,0.360,73,0.110,Completed,1018,704
SSI,314,50,50,0.360,74,0.117,Completed,1085,771
SSI,314,50,50,0.360,75,0.104,Completed,1025,711
SSI,314,50,50,0.360,76,0.116,Completed,1084,770
SSI,314,50,50,0.360,77,0.181,Completed,1066,752
SSI,314,50,50,0.360,78,0.118,Completed,1098,784
SSI,314,50,50,0.360,79,0.111,Completed,972,658
SSI,314,50,50,0.360,80,0.189,Completed,1169,855
SSI,314,50,50,0.360,81,0.113,Completed,1020,706
SSI,314,50,50,0.360,82,0.138,Completed,1189,875
SSI,314,50,50,0.360,83,0.124,Completed,1121,807
SSI,314,50,50,0.360,84,0.121,Completed,1193,879
SSI,314,50,50,0.360,85,0.103,Completed,1020,706
SSI,314,50,50,0.360,86,0.105,Completed,1036,722
SSI,314,50,50,0.360,87,0.131,Completed,1108,794
SSI,314,50,50,0.360,88,0.095,Completed,981,667
SSI,314,50,50,0.360,89,0.086,Completed,917,603
SSI,314,50,50,0.360,90,0.115,Completed,1163,849
SSI,314,50,50,0.360,91,0.106,Completed,1096,782
SSI,314,50,50,0.360,92,0.107,Completed,1035,721
SSI,314,50,50,0.360,93,0.110,Completed,1136,822
SSI,314,50,50,0.360,94,0.107,Completed,1074,760
SSI,314,50,50,0.360,95,0.105,Completed,1039,725
SSI,314,50,50,0.360,96,0.107,Completed,1051,737
SSI,314,50,50,0.360,97,0.099,Completed,979,665
SSI,314,50,50,0.360,98,0.105,Completed,1095,781
SSI,314,50,50,0.360,99,0.121,Completed,1107,793
SSI,314,50,50,0.370,0,0.148,Completed,1223,909
SSI,314,50,50,0.370,1,0.123,Completed,1124,810
SSI,314,50,50,0.370,2,0.127,Completed,1290,976
SSI,314,50,50,0.370,3,0.115,Completed,1190,876
SSI,314,50,50,0.370,4,0.121,Completed,1161,847
SSI,314,50,50,0.370,5,0.113,Completed,1142,828
SSI,314,50,50,0.370,6,0.124,Completed,1117,803
SSI,314,50,50,0.370,7,0.197,Completed,1185,871
SSI,314,50,50,0.370,8,0.156,Completed,1350,1036
SSI,314,50,50,0.370,9,0.178,Completed,1551,1237
SSI,314,50,50,0.370,10,0.149,Completed,1393,1079
SSI,314,50,50,0.370,11,0.127,Completed,1227,913
SSI,314,50,50,0.370,12,0.130,Completed,1290,976
SSI,314,50,50,0.370,13,0.131,Completed,1217,903
SSI,314,50,50,0.370,14,0.142,Completed,1248,934
SSI,314,50,50,0.370,15,0.129,Completed,1227,913
SSI,314,50,50,0.370,16,0.130,Completed,1272,958
SSI,314,50,50,0.370,17,0.132,Completed,1283,969
SSI,314,50,50,0.370,18,0.114,Completed,1120,806
SSI,314,50,50,0.370,19,0.132,Completed,1292,978
SSI,314,50,50,0.370,20,0.106,Completed,1082,768
SSI,314,50,50,0.370,21,0.135,Completed,1309,995
SSI,314,50,50,0.370,22,0.124,Completed,1173,859
SSI,314,50,50,0.370,23,0.128,Completed,1249,935
SSI,314,50,50,0.370,24,0.150,Completed,1182,868
SSI,314,50,50,0.370,25,0.102,Completed,1028,714
SSI,314,50,50,0.370,26,0.134,Completed,1298,984
SSI,314,50,50,0.370,27,0.118,Completed,1192,878
SSI,314,50,50,0.370,28,0.114,Completed,1150,836
SSI,314,50,50,0.370,29,0.116,Completed,1260,946
SSI,314,50,50,0.370,30,0.118,Completed,1162,848
SSI,314,50,50,0.370,31,0.123,Completed,1211,897
SSI,314,50,50,0.370,32,0.134,Completed,1264,950
SSI,314,50,50,0.370,33,0.126,Completed,1228,914
SSI,314,50,50,0.370,34,0.135,Completed,1301,987
SSI,314,50,50,0.370,35,0.130,Completed,1284,970
SSI,314,50,50,0.370,36,0.125,Completed,1222,908
SSI,314,50,50,0.370,37,0.124,Completed,1191,877
SSI,314,50,50,0.370,38,0.144,Completed,1261,947
SSI,314,50,50,0.370,39,0.140,Completed,1195,881
SSI,314,50,50,0.370,40,0.124,Completed,1218,904
SSI,314,50,50,0.370,41,0.115,Completed,1117,803
SSI,314,50,50,0.370,42,0.130,Completed,1260,946
SSI,314,50,50,0.370,43,0.139,Completed,1320,1006
SSI,314,50,50,0.370,44,0.106,Completed,1128,814
SSI,314,50,50,0.370,45,0.124,Completed,1210,896
SSI,314,50,50,0.370,46,0.112,Completed,1016,702
SSI,314,50,50,0.370,47,0.133,Completed,1266,952
SSI,314,50,50,0.370,48,0.137,Completed,1256,942
SSI,314,50,50,0.370,49,0.145,Completed,1329,1015
SSI,314,50,50,0.370,50,0.128,Completed,1231,917
SSI,314,50,50,0.370,51,0.139,Completed,1348,1034
SSI,314,50,50,0.370,52,0.110,Completed,1139,825
SSI,314,50,50,0.370,53,0.091,Completed,1038,724
SSI,314,50,50,0.370,54,0.118,Completed,1144,830
SSI,314,50,50,0.370,55,0.114,Completed,1159,845
SSI,314,50,50,0.370,56,0.114,Completed,1169,855
SSI,314,50,50,0.370,57,0.100,Completed,1002,688
SSI,314,50,50,0.370,58,0.102,Completed,1011,697
SSI,314,50,50,0.370,59,0.123,Completed,1124,810
SSI,314,50,50,0.370,60,0.139,Completed,1298,984
SSI,314,50,50,0.370,61,0.137,Completed,1259,945
SSI,314,50,50,0.370,62,0.133,Completed,1251,937
SSI,314,50,50,0.370,63,0.131,Completed,1225,911
SSI,314,50,50,0.370,64,0.124,Completed,1222,908
SSI,314,50,50,0.370,65,0.147,Completed,1256,942
SSI,314,50,50,0.370,66,0.122,Completed,1155,841
SSI,314,50,50,0.370,67,0.121,Completed,1210,896
SSI,314,50,50,0.370,68,0.116,Completed,1134,820
SSI,314,50,50,0.370,69,0.129,Completed,1135,821
SSI,314,50,50,0.370,70,0.125,Completed,1177,863
SSI,314,50,50,0.370,71,0.132,Completed,1266,952
SSI,314,50,50,0.370,72,0.139,Completed,1272,958
SSI,314,50,50,0.370,73,0.130,Completed,1249,935
SSI,314,50,50,0.370,74,0.138,Completed,1334,1020
SSI,314,50,50,0.370,75,0.110,Completed,1103,789
SSI,314,50,50,0.370,76,0.116,Completed,1180,866
SSI,314,50,50,0.370,77,0.130,Completed,1226,912
SSI,314,50,50,0.370,78,0.148,Completed,1335,1021
SSI,314,50,50,0.370,79,0.137,Completed,1206,892
SSI,314,50,50,0.370,80,0.132,Completed,1146,832
SSI,314,50,50,0.370,81,0.129,Completed,1119,805
SSI,314,50,50,0.370,82,0.116,Completed,1058,744
SSI,314,50,50,0.370,83,0.114,Completed,1129,815
SSI,314,50,50,0.370,84,0.139,Completed,1336,1022
SSI,314,50,50,0.370,85,0.141,Completed,1353,1039
SSI,314,50,50,0.370,86,0.107,Completed,1088,774
SSI,314,50,50,0.370,87,0.139,Completed,1271,957
SSI,314,50,50,0.370,88,0.135,Completed,1272,958
SSI,314,50,50,0.370,89,0.117,Completed,1177,863
SSI,314,50,50,0.370,90,0.119,Completed,1155,841
SSI,314,50,50,0.370,91,0.125,Completed,1202,888
SSI,314,50,50,0.370,92,0.120,Completed,1234,920
SSI,314,50,50,0.370,93,0.137,Completed,1252,938
SSI,314,50,50,0.370,94,0.139,Completed,1244,930
SSI,314,50,50,0.370,95,0.135,Completed,1289,975
SSI,314,50,50,0.370,96,0.134,Completed,1309,995
SSI,314,50,50,0.370,97,0.151,Completed,1418,1104
SSI,314,50,50,0.370,98,0.126,Completed,1244,930
SSI,314,50,50,0.370,99,0.096,Completed,972,658
SSI,314,50,50,0.380,0,0.124,Completed,1226,912
SSI,314,50,50,0.380,1,0.169,Completed,1246,932
SSI,314,50,50,0.380,2,0.152,Completed,1421,1107
SSI,314,50,50,0.380,3,0.172,Completed,1630,1316
SSI,314,50,50,0.380,4,0.179,Completed,1681,1367
SSI,314,50,50,0.380,5,0.133,Completed,1303,989
SSI,314,50,50,0.380,6,0.149,Completed,1470,1156
SSI,314,50,50,0.380,7,0.154,Completed,1449,1135
SSI,314,50,50,0.380,8,0.206,Completed,1852,1538
SSI,314,50,50,0.380,9,0.170,Completed,1521,1207
SSI,314,50,50,0.380,10,0.133,Completed,1298,984
SSI,314,50,50,0.380,11,0.156,Completed,1536,1222
SSI,314,50,50,0.380,12,0.150,Completed,1442,1128
SSI,314,50,50,0.380,13,0.147,Completed,1407,1093
SSI,314,50,50,0.380,14,0.150,Completed,1441,1127
SSI,314,50,50,0.380,15,0.169,Completed,1443,1129
SSI,314,50,50,0.380,16,0.184,Completed,1473,1159
SSI,314,50,50,0.380,17,0.160,Completed,1544,1230
SSI,314,50,50,0.380,18,0.151,Completed,1459,1145
SSI,314,50,50,0.380,19,0.124,Completed,1223,909
SSI,314,50,50,0.380,20,0.168,Completed,1499,1185
SSI,314,50,50,0.380,21,0.166,Completed,1502,1188
SSI,314,50,50,0.380,22,0.173,Completed,1539,1225
SSI,314,50,50,0.380,23,0.172,Completed,1533,1219
SSI,314,50,50,0.380,24,0.155,Completed,1395,1081
SSI,314,50,50,0.380,25,0.183,Completed,1663,1349
SSI,314,50,50,0.380,26,0.156,Completed,1423,1109
SSI,314,50,50,0.380,27,0.147,Completed,1380,1066
SSI,314,50,50,0.380,28,0.163,Completed,1574,1260
SSI,314,50,50,0.380,29,0.153,Completed,1458,1144
SSI,314,50,50,0.380,30,0.155,Completed,1464,1150
SSI,314,50,50,0.380,31,0.130,Completed,1301,987
SSI,314,50,50,0.380,32,0.178,Completed,1414,1100
SSI,314,50,50,0.380,33,0.177,Completed,1604,1290
SSI,314,50,50,0.380,34,0.164,Completed,1491,1177
SSI,314,50,50,0.380,35,0.163,Completed,1500,1186
SSI,314,50,50,0.380,36,0.163,Completed,1538,1224
SSI,314,50,50,0.380,37,0.123,Completed,1210,896
SSI,314,50,50,0.380,38,0.174,Completed,1522,1208
SSI,314,50,50,0.380,39,0.156,Completed,1450,1136
SSI,314,50,50,0.380,40,0.220,Completed,1537,1223
SSI,314,50,50,0.380,41,0.128,Completed,1226,912
SSI,314,50,50,0.380,42,0.172,Completed,1563,1249
SSI,314,50,50,0.380,43,0.176,Completed,1556,1242
SSI,314,50,50,0.380,44,0.154,Completed,1459,1145
SSI,314,50,50,0.380,45,0.137,Completed,1329,1015
SSI,314,50,50,0.380,46,0.156,Completed,1376,1062
SSI,314,50,50,0.380,47,0.247,Completed,1794,1480
SSI,314,50,50,0.380,48,0.163,Completed,1457,1143
SSI,314,50,50,0.380,49,0.138,Completed,1269,955
SSI,314,50,50,0.380,50,0.154,Completed,1460,1146
SSI,314,50,50,0.380,51,0.148,Completed,1333,1019
SSI,314,50,50,0.380,52,0.141,Completed,1237,923
SSI,314,50,50,0.380,53,0.122,Completed,1200,886
SSI,314,50,50,0.380,54,0.156,Completed,1456,1142
SSI,314,50,50,0.380,55,0.169,Completed,1442,1128
SSI,314,50,50,0.380,56,0.209,Completed,1547,1233
SSI,314,50,50,0.380,57,0.159,Completed,1509,1195
SSI,314,50,50,0.380,58,0.169,Completed,1390,1076
SSI,314,50,50,0.380,59,0.145,Completed,1346,1032
SSI,314,50,50,0.380,60,0.145,Completed,1360,1046
SSI,314,50,50,0.380,61,0.178,Completed,1622,1308
SSI,314,50,50,0.380,62,0.210,Completed,1474,1160
SSI,314,50,50,0.380,63,0.176,Completed,1407,1093
SSI,314,50,50,0.380,64,0.187,Completed,1488,1174
SSI,314,50,50,0.380,65,0.180,Completed,1505,1191
SSI,314,50,50,0.380,66,0.177,Completed,1432,1118
SSI,314,50,50,0.380,67,0.178,Completed,1559,1245
SSI,314,50,50,0.380,68,0.149,Completed,1408,1094
SSI,314,50,50,0.380,69,0.149,Completed,1368,1054
SSI,314,50,50,0.380,70,0.172,Completed,1647,1333
SSI,314,50,50,0.380,71,0.150,Completed,1394,1080
SSI,314,50,50,0.380,72,0.146,Completed,1404,1090
SSI,314,50,50,0.380,73,0.148,Completed,1439,1125
SSI,314,50,50,0.380,74,0.152,Completed,1490,1176
SSI,314,50,50,0.380,75,0.153,Completed,1514,1200
SSI,314,50,50,0.380,76,0.161,Completed,1445,1131
SSI,314,50,50,0.380,77,0.161,Completed,1526,1212
SSI,314,50,50,0.380,78,0.173,Completed,1374,1060
SSI,314,50,50,0.380,79,0.178,Completed,1592,1278
SSI,314,50,50,0.380,80,0.179,Completed,1634,1320
SSI,314,50,50,0.380,81,0.145,Completed,1388,1074
SSI,314,50,50,0.380,82,0.131,Completed,1288,974
SSI,314,50,50,0.380,83,0.146,Completed,1461,1147
SSI,314,50,50,0.380,84,0.138,Completed,1318,1004
SSI,314,50,50,0.380,85,0.147,Completed,1272,958
SSI,314,50,50,0.380,86,0.169,Completed,1552,1238
SSI,314,50,50,0.380,87,0.153,Completed,1471,1157
SSI,314,50,50,0.380,88,0.151,Completed,1409,1095
SSI,314,50,50,0.380,89,0.165,Completed,1512,1198
SSI,314,50,50,0.380,90,0.165,Completed,1498,1184
SSI,314,50,50,0.380,91,0.136,Completed,1287,973
SSI,314,50,50,0.380,92,0.198,Completed,1438,1124
SSI,314,50,50,0.380,93,0.200,Completed,1694,1380
SSI,314,50,50,0.380,94,0.144,Completed,1357,1043
SSI,314,50,50,0.380,95,0.151,Completed,1392,1078
SSI,314,50,50,0.380,96,0.178,Completed,1637,1323
SSI,314,50,50,0.380,97,0.146,Completed,1411,1097
SSI,314,50,50,0.380,98,0.179,Completed,1315,1001
SSI,314,50,50,0.380,99,0.130,Completed,1226,912
SSI,314,50,50,0.390,0,0.165,Completed,1566,1252
SSI,314,50,50,0.390,1,0.189,Completed,1651,1337
SSI,314,50,50,0.390,2,0.200,Completed,1850,1536
SSI,314,50,50,0.390,3,0.160,Completed,1485,1171
SSI,314,50,50,0.390,4,0.220,Completed,1918,1604
SSI,314,50,50,0.390,5,0.184,Completed,1558,1244
SSI,314,50,50,0.390,6,0.261,Completed,2160,1846
SSI,314,50,50,0.390,7,0.172,Completed,1510,1196
SSI,314,50,50,0.390,8,0.216,Completed,1560,1246
SSI,314,50,50,0.390,9,0.198,Completed,1638,1324
SSI,314,50,50,0.390,10,0.195,Completed,1817,1503
SSI,314,50,50,0.390,11,0.206,Completed,1825,1511
SSI,314,50,50,0.390,12,0.233,Completed,1970,1656
SSI,314,50,50,0.390,13,0.248,Completed,2159,1845
SSI,314,50,50,0.390,14,0.197,Completed,1799,1485
SSI,314,50,50,0.390,15,0.209,Completed,1843,1529
SSI,314,50,50,0.390,16,0.226,Completed,2007,1693
SSI,314,50,50,0.390,17,0.176,Completed,1590,1276
SSI,314,50,50,0.390,18,0.201,Completed,1535,1221
SSI,314,50,50,0.390,19,0.239,Completed,1978,1664
SSI,314,50,50,0.390,20,0.193,Completed,1645,1331
SSI,314,50,50,0.390,21,0.211,Completed,1839,1525
SSI,314,50,50,0.390,22,0.153,Completed,1433,1119
SSI,314,50,50,0.390,23,0.185,Completed,1604,1290
SSI,314,50,50,0.390,24,0.198,Completed,1612,1298
SSI,314,50,50,0.390,25,0.196,Completed,1669,1355
SSI,314,50,50,0.390,26,0.213,Completed,1884,1570
SSI,314,50,50,0.390,27,0.221,Completed,1889,1575
SSI,314,50,50,0.390,28,0.222,Completed,1595,1281
SSI,314,50,50,0.390,29,0.349,Completed,2007,1693
SSI,314,50,50,0.390,30,0.228,Completed,1687,1373
SSI,314,50,50,0.390,31,0.253,Completed,1834,1520
SSI,314,50,50,0.390,32,0.184,Completed,1493,1179
SSI,314,50,50,0.390,33,0.236,Completed,1850,1536
SSI,314,50,50,0.390,34,0.192,Completed,1768,1454
SSI,314,50,50,0.390,35,0.184,Completed,1665,1351
SSI,314,50,50,0.390,36,0.207,Completed,1803,1489
SSI,314,50,50,0.390,37,0.209,Completed,1794,1480
SSI,314,50,50,0.390,38,0.197,Completed,1801,1487
SSI,314,50,50,0.390,39,0.171,Completed,1609,1295
SSI,314,50,50,0.390,40,0.194,Completed,1796,1482
SSI,314,50,50,0.390,41,0.211,Completed,1844,1530
SSI,314,50,50,0.390,42,0.201,Completed,1687,1373
SSI,314,50,50,0.390,43,0.205,Completed,1626,1312
SSI,314,50,50,0.390,44,0.199,Completed,1662,1348
SSI,314,50,50,0.390,45,0.188,Completed,1639,1325
SSI,314,50,50,0.390,46,0.232,Completed,1771,1457
SSI,314,50,50,0.390,47,0.198,Completed,1697,1383
SSI,314,50,50,0.390,48,0.200,Completed,1548,1234
SSI,314,50,50,0.390,49,0.227,Completed,1880,1566
SSI,314,50,50,0.390,50,0.249,Completed,1909,1595
SSI,314,50,50,0.390,51,0.245,Completed,2021,1707
SSI,314,50,50,0.390,52,0.209,Completed,1752,1438
SSI,314,50,50,0.390,53,0.230,Completed,2018,1704
SSI,314,50,50,0.390,54,0.194,Completed,1774,1460
SSI,314,50,50,0.390,55,0.273,Completed,2193,1879
SSI,314,50,50,0.390,56,0.218,Completed,1818,1504
SSI,314,50,50,0.390,57,0.315,Completed,2255,1941
SSI,314,50,50,0.390,58,0.185,Completed,1713,1399
SSI,314,50,50,0.390,59,0.178,Completed,1704,1390
SSI,314,50,50,0.390,60,0.217,Completed,1930,1616
SSI,314,50,50,0.390,61,0.162,Completed,1528,1214
SSI,314,50,50,0.390,62,0.184,Completed,1731,1417
SSI,314,50,50,0.390,63,0.189,Completed,1756,1442
SSI,314,50,50,0.390,64,0.210,Completed,1929,1615
SSI,314,50,50,0.390,65,0.258,Completed,1588,1274
SSI,314,50,50,0.390,66,0.180,Completed,1603,1289
SSI,314,50,50,0.390,67,0.155,Completed,1445,1131
